"^(?:\S+ )?(?:Motorola PowerPC|IBM PowerPC|\S+ \S+ PowerPC IBM).*Base Operating System Runtime AIX [^:]+: 05\.02\..*$" ::DELIM::  "IBM AIX"
"^(?:\S+ )?(?:Motorola PowerPC|IBM PowerPC|\S+ \S+ PowerPC IBM).*Base Operating System Runtime AIX [^:]+: 05\.03\..*$" ::DELIM::  "IBM AIX"
"^(?:\S+ )?(?:Motorola PowerPC|IBM PowerPC|\S+ \S+ PowerPC IBM).*Base Operating System Runtime VIOS [^:]+: 05\.03\..*$" ::DELIM::  "IBM VIOS"
"^(?:\S+ )?(?:Motorola PowerPC|IBM PowerPC|\S+ \S+ PowerPC IBM).*Base Operating System Runtime AIX [^:]+: 06\.01\..*$" ::DELIM::  "IBM AIX"
"^(?:\S+ )?(?:Motorola PowerPC|IBM PowerPC|\S+ \S+ PowerPC IBM).*Base Operating System Runtime VIOS [^:]+: 06\.01\..*$" ::DELIM::  "IBM VIOS"
"^(?:\S+ )?(?:Motorola PowerPC|IBM PowerPC|\S+ \S+ PowerPC IBM).*Base Operating System Runtime AIX [^:]+: 07\.01\..*$" ::DELIM::  "IBM AIX"
"^(?:\S+ )?UNIX System Machine Type: not available.*Base Operating System Runtime AIX [^:]+: 05\.01\..*$" ::DELIM::  "IBM AIX"
"^(?:\S+ )?UNIX System Machine Type: not available.*Base Operating System Runtime AIX [^:]+: 05\.02\..*$" ::DELIM::  "IBM AIX"
"^(?:\S+ )?UNIX System Machine Type: not available.*Base Operating System Runtime AIX [^:]+: 05\.03\..*$" ::DELIM::  "IBM AIX"
"^(?:\S+ )?UNIX System Machine Type: not available.*Base Operating System Runtime AIX [^:]+: 06\.01\..*$" ::DELIM::  "IBM AIX"
"^(?:\S+ )?UNIX System Machine Type: not available.*Base Operating System Runtime AIX [^:]+: 07\.01\..*$" ::DELIM::  "IBM AIX"
"^IBM Network Printer (\S+)$" ::DELIM::  "IBM Network Printer"
"^IBM 6400 Version (\S+).*$" ::DELIM::  "IBM 6400 Matrix Printer"
"^SNMPv3 agent version 1\.0 with DPI version 2\.0$" ::DELIM::  "IBM z/OS"
"^BladeCenter Management Module$" ::DELIM::  "IBM BladeCenter Management Module"
"^BladeCenter Advanced Management Module$" ::DELIM::  "IBM BladeCenter Advanced Management Module"
"^IBM \d{4} Tape Library$" ::DELIM::  "IBM Tape Library"
"^NetportExpress\(TM\) PRO/100 3-port Print Server$" ::DELIM::  "NetportExpress Print Server"
"^Intermec CX Terminal$" ::DELIM::  "Intermec Data Collection Terminal"
"^NetScreen-([\w]+) version ([\w.]+) \(SN: [\d]+, Firewall\+VPN\)$" ::DELIM::  "Juniper NetScreen ScreenOS Firewall"
"^Juniper (\S+) : (\d+\S+)$" ::DELIM::  "Juniper Router"
"^Juniper Networks,Inc,([^,]+),([^,]+) \(build (\d+)\)$" ::DELIM::  "Juniper Router"
"^Juniper Standalone IDP device$" ::DELIM::  "Juniper IDP"
"^Juniper (SRX\S*(?: \S+)?)$" ::DELIM::  "Juniper SRX"
"^Juniper Networks, Inc\. (?:(?:Dell|DELL) )?(\S+) internet router, kernel JUNOS (\S+) .*$" ::DELIM::  "Juniper Router"
"^Juniper Networks, Inc\. (\S+) Edge Routing Switch SW Version : \((\S+) (\S+) \[BuildId (\d+)\]\) .*$" ::DELIM::  "Juniper Edge Routing Switch"
"^Juniper Networks (\S+(?: \S+)?) Switch, SW Version (\S+)$" ::DELIM::  "Juniper Switch"
"^Juniper Networks, Inc\. (\S+) Edge Switch Router SW Version : \((\S+) (\S+) \[BuildId (\d+)\]\) .*$" ::DELIM::  "Juniper Edge Routing Switch"
"^Juniper Networks, Inc (MX-\d+) (\S+) REL$" ::DELIM::  "Juniper Wireless LAN Controller"
"^Juniper Networks, Inc. SRC-PE (C\d+)$" ::DELIM::  "Juniper Edge Routing Switch"
"^LANIER (.*) ([0-9.]+) / LANIER.*$" ::DELIM::  "Lanier multifunction device"
"^Lantronix ((?:LPS|EPS|MPS)\S+) Version [VB]?([^/\(\s]+)[/\(\s]?.*$" ::DELIM::  "Lantronix print server"
"^Lantronix ((MSS|SCS|LRS|ETS|EDS)\S+) (?:Version |[VB])?([^/\(\s]+)[/\(\s]?.*$" ::DELIM::  "Lantronix terminal server"
"^Lantronix ((EDS)\S+)$" ::DELIM::  "Lantronix terminal server"
"^LANTRONIX ((ETS)\S+) Version [VB]?([^/\(\s]+)[/\(\s]?.*$" ::DELIM::  "Lantronix terminal server"
"^Lantronix Inc\. - (Modbus Bridge)$" ::DELIM::  "Lantronix modbus bridge"
"^Lantronix (U[TD]S\S*) (?:Snr )?(?:[\-\dA-Za-z]+\s+)?V?(\S+)(?: \d+\.\S+)?(?: \(.*\))?\s*$" ::DELIM::  "Lantronix UDS/UTS serial to ethernet adapter"
"^Lantronix (UDS)$" ::DELIM::  "Lantronix UDS serial to ethernet adapter"
"^Lantronix (X[pP]ort \S+) V(\S+) \(.*\)\s*$" ::DELIM::  "Lantronix XPort serial to ethernet adapter"
"^Lantronix (XPort \S+)$" ::DELIM::  "Lantronix XPort serial to ethernet adapter"
"^Lantronix (XPress \S+) V(\S+) \(.*\)\s*$" ::DELIM::  "Lantronix XPress serial to ethernet adapter"
"^Lantronix (MatchPort \S+(?: \S+)?) V(\S+) \(.*$" ::DELIM::  "Lantronix MatchPort serial to ethernet adapter"
"^Lantronix (WiBox) V(\S+) \(.*\)\s*$" ::DELIM::  "Lantronix WiBox"
"^Lantronix ((SDS)\S*) V(\S+) \(.*\)\s*$" ::DELIM::  "Lantronix SDS"
"^Lantronix ((SLS)\S*) (\S+)$" ::DELIM::  "Lantronix SLS"
"^Lantronix ((NTS)\S*) \S+ (\S+) \(.*$" ::DELIM::  "Lantronix NTS"
"^Lantronix ((NTS)\S*) V(\S+)$" ::DELIM::  "Lantronix NTS"
"^Lexmark C760 version ([\d.]+).*$" ::DELIM::  "Lexmark C760 Color Laser Printer"
"^Lexmark (\S+) version (\S+).*$" ::DELIM::  "Lexmark Laser Printer"
"^(?:Lexmark )?MarkNet (.*) Version (\S+) Ethernet.*$" ::DELIM::  "Lexmark MarkNet Printer Server"
"^Lexmark Optra (\S+(?: \S+)?(?: \S+)?) +Version (\S+).*$" ::DELIM::  "Lexmark Optra Laser Printer"
"^Lexmark Forms Printer (\S+(?: plus)?) +version (\S+).*$" ::DELIM::  "Lexmark Optra Laser Printer"
"^Lexmark (\S+) Series version (\S+).*$" ::DELIM::  "Lexmark Printer"
"^(?:Lexmark|LEXMARK) (\S+) [vV]ersion (\S+).*$" ::DELIM::  "Lexmark Printer"
"^Lexmark ([^;]+); Net.*ESS ([^,]+),IOT (\S+)$" ::DELIM::  "Lexmark Printer"
"^Lexmark (\S+(?: \S+)?) Print Server$" ::DELIM::  "Lexmark Printer"
"^Lexmark (\S+) Series$" ::DELIM::  "Lexmark Printer"
"^KONICA MINOLTA (?:bizhub )?(\S+)" ::DELIM::  "Konica Minolta bizhub multifunction device"
"^Fiery X3e 31C-M$" ::DELIM::  "Fiery X3e 31C-M embedded print controller"
"^KYOCERA MITA Printing System$" ::DELIM::  "KYOCERA MITA printer"
"^KYOCERA Printer I/F (IB-.*) Ver .*$" ::DELIM::  "KYOCERA MITA printer"
"^(LNL-\d+) (.*) Firmware Version ([\d\.]+) Build \d+$" ::DELIM::  "Various Lenel hardware, typically door controllers, etc"
"^Linux (\S+) (2\.4\.21-27.*EL(?:smp)?) .* (\S+)$" ::DELIM::  "Red Hat Enterprise Linux 3 Update 4"
"^Linux (\S+) (2\.6\.9-22\.EL(?:smp)?) .* (\S+)$" ::DELIM::  "Red Hat Enterprise Linux 4 Update 2"
"^Linux (\S+) (2\.6\.9-34\.EL(?:smp)?) .* (\S+)$" ::DELIM::  "Red Hat Enterprise Linux 4 Update 3"
"^Linux (\S+) (2\.6\.18-53.*el5) .* (\S+)$" ::DELIM::  "Red Hat Enterprise Linux 5"
"^Linux (\S+) (2\.4\.9-e\.\S+).* (\S+)$" ::DELIM::  "Red Hat Enterprise Linux 2.1"
"^Linux (\S+) (2\.4\.18-3) .* (\S+)$" ::DELIM::  "Red Hat Linux 7.3"
"^CentOS release ([\d.]*) .*$" ::DELIM::  "CentOS Linux"
"^Linux (\S+) (2\.6\.9-55[\d.]*EL(?:smp)?) .* (\S+)$" ::DELIM::  "CentOS Linux 4.5"
"^Linux (\S+) (2\.6\.18-53[\d\.]*el5xen) .* (\S+)$" ::DELIM::  "CentOS Linux 5"
"^Linux (\S+) (2\S+.FC4) .* (\S+)$" ::DELIM::  "Fedora Core Linux 4"
"^Linux (\S+) (2\S+.fc6) .* (\S+)$" ::DELIM::  "Fedora Core Linux 6"
"^Linux (\S+) (2\S+.fc7) .* (\S+)$" ::DELIM::  "Fedora Core Linux 7"
"^Linux (\S+) (2\.6\.4-52(?:-smp)) .* (\S+)$" ::DELIM::  "SuSE Linux 9.1"
"^Linux (\S+) (2\.4\.32-ow1) (\S+)$" ::DELIM::  "OpenWall Linux"
"^Linux (\S+) (2\.6\.20-16-\S+).* (\S+)$" ::DELIM::  "Ubuntu Linux 7.04"
"^Linux (?:SUNSP00144F\S+) (\S*).* (\S+)$" ::DELIM::  "Ubuntu Linux 7.04"
"^Silver Peak Systems, Inc\. (\S+) Linux (.*?) ([0-9]+\.[0-9]+\.[0-9]+\S*).* (?:[0-9]{4}|[A-Z][A-Z][A-Z]{1,2}|\+[0-9]+|Local time.*(?:manual|zic|m\S*)) (\S+).*$" ::DELIM::  "Silver Peak Systems"
"^Linux (.*?) ([0-9]+\.[0-9]+\.[0-9]+\S*).* (?:[0-9]{4}|[A-Z][A-Z][A-Z]{1,2}|\+[0-9]+|Local time.*(?:manual|zic|m\S*)) (\S+).*$" ::DELIM::  "Linux Generic"
"^Linux ([0-9]+\.[0-9]+\.[0-9]+\S*).* (?:[0-9]{4}|[A-Z][A-Z][A-Z]{1,2}|\+[0-9]+|Local time.*(?:manual|zic|m\S*)) (\S+).*$" ::DELIM::  "Linux Generic"
"^Linux (.*?) ([0-9]+\.[0-9]+\.[0-9]+\S*) (\S+)$" ::DELIM::  "Linux Generic"
"^Linux ([0-9]+\.[0-9]+\.[0-9]+\S*) (\S+)$" ::DELIM::  "Linux Generic"
"^Linux (.*?) ([0-9]+\.[0-9]+\.[0-9]+\S*)$" ::DELIM::  "Linux Generic"
"^Linux ([0-9]+\.[0-9]+\.[0-9]+\S*)$" ::DELIM::  "Linux Generic"
"^Linux (\S+)$" ::DELIM::  "Linux Generic"
"^Darwin (\S*) \S* Darwin Kernel Version 7.(\d+).\d+: .*RELEASE_\w* ?\s* (\S* ?\S*)$" ::DELIM::  "Mac OS X 10.3 (Panther)"
"^Darwin (\S*) \S* Darwin Kernel Version 8.(\d+).\d+: .*RELEASE_\w* ?\s* (\S* ?\S*)$" ::DELIM::  "Mac OS X 10.4 (Tiger)"
"^Darwin (\S*) \S* Darwin Kernel Version 9.(\d+).\d+: .*RELEASE_\w* ?\s* (\S* ?\S*)$" ::DELIM::  "Mac OS X 10.5 (Leopard)"
"^Darwin (\S*) \S* Darwin Kernel Version 10.(\d+).\d+: .*RELEASE_\w* ?\s* (\S* ?\S*)$" ::DELIM::  "Mac OS X 10.6 (Snow Leopard)"
"^Darwin (\S*) \S* Darwin Kernel Version 11.(\d+).\d+: .*RELEASE_\w* ?\s* (\S* ?\S*)$" ::DELIM::  "Mac OS X 10.7 (Lion)"
"^Darwin (\S*) \S* Darwin Kernel Version 12.(\d+).\d+: .*RELEASE_\w* ?\s* (\S* ?\S*)$" ::DELIM::  "Mac OS X 10.8 (Mountain Lion)"
"^Darwin (\S*) \S* Darwin Kernel Version 13.(\d+).\d+: .*RELEASE_\w* ?\s* (\S* ?\S*)$" ::DELIM::  "Mac OS X 10.9 (Mavericks)"
"^Darwin (\S*) \S* Darwin Kernel Version 14.(\d+).\d+: .*RELEASE_\w* ?\s* (\S* ?\S*)$" ::DELIM::  "Mac OS X 10.10 (Yosemite)"
"^Hardware: x86.*Software: Windows NT Version 4\.0.*$" ::DELIM::  "Windows NT 4 on x86"
"^Hardware: x86.*Software: Windows 2000 Version 5\.0.*$" ::DELIM::  "Windows 2000 on x86"
"^Hardware: x86.*Software: Windows 2000 Version 5\.1.*$" ::DELIM::  "Windows XP on x86"
"^Hardware: x86.*Software: Windows Version 5\.2.*$" ::DELIM::  "Windows Server 2003 on x86"
"^Hardware: \S+64.*Software: Windows Version 5\.2.*$" ::DELIM::  "Windows Server 2003 on x86_64"
"^Windows_NT Microsoft Windows Server 2003 5.2 3790 Service Pack 2, GenuineIntel \S+64.*$" ::DELIM::  "Rare Windows 2003 SP2 sysDescr, x64"
"^Windows_NT Microsoft Windows Server 2003 5.2 3790 Service Pack 2, GenuineIntel x86.*$" ::DELIM::  "Rare Windows 2003 SP2 sysDescr, x86"
"^Microsoft Windows CE Version ([\d.]+).*$" ::DELIM::  "Windows CE"
"^Hardware: x86.*Software: Windows Version 6.0 \(Build 6000.*$" ::DELIM::  "Windows Vista on x86"
"^Hardware: \S+64.*Software: Windows Version 6.0 \(Build 6000.*$" ::DELIM::  "Windows Vista on x86_64"
"^Hardware: x86.*Software: Windows Version 6.0 \(Build 6001.*$" ::DELIM::  "Windows Vista SP1 on x86"
"^Hardware: \S+64.*Software: Windows Version 6.0 \(Build 6001.*$" ::DELIM::  "Windows Vista SP1 on x86_64"
"^Hardware: x86.*Software: Windows Version 6.0 \(Build 6002.*$" ::DELIM::  "Windows Vista SP2 on x86"
"^Hardware: \S+64.*Software: Windows Version 6.0 \(Build 6002.*$" ::DELIM::  "Windows Vista SP2 on x86_64"
"^Hardware: x86.*Software: Windows Version 6.1 \(Build 7600.*$" ::DELIM::  "Windows 7 on x86"
"^Hardware: \S+64.*Software: Windows Version 6.1 \(Build 7600.*$" ::DELIM::  "Windows 7 on x86_64"
"^Hardware: x86.*Software: Windows Version 6.1 \(Build 7601.*$" ::DELIM::  "Windows 7 on x86"
"^Hardware: \S+64.*Software: Windows Version 6.1 \(Build 7601.*$" ::DELIM::  "Windows 7 on x86_64"
"^Hardware: \S+64.*Software: Windows Version 6.2 \(Build 9200" ::DELIM::  "Windows 8 on x86_64"
"^Hardware: x86.*Software: Windows Version 6.2 \(Build 9200" ::DELIM::  "Windows 8 on x86"
"^Hardware: \S+64.*Software: Windows Version 6.3 \(Build 9600" ::DELIM::  "Windows 8 on x86_64"
"^Hardware: x86.*Software: Windows Version 6.3 \(Build 9600" ::DELIM::  "Windows 8 on x86"
"Windows\s\S+\s(6\.2\.\d+)\s+Server\s[\d\.]+\s(\w+).*" ::DELIM::  "Windows Server 2012"
"^LX Console Manager, s/w version=(\S+)$" ::DELIM::  "MRV LX console servers"
"^RASExpress Server Version (\S+)$" ::DELIM::  "MultiTech RASExpress remote access server"
"^Neoscale CryptoStore\(TM\) (\S+)$" ::DELIM::  "NetApp filer"
"^(?:NetApp|Data ONTAP) Release (\S+):? .*$" ::DELIM::  "NetApp filer"
"^NetBotz RackBotz (\S+) Appliance; FV: ([^,]+), HR: .*$" ::DELIM::  "NetBotz RackBotz monitoring device"
"^Netopia (\d{4}(?:W|NWG|NWG-ENT)) v(\S+)$" ::DELIM::  "Netopia Wireless ADSL Router"
"^Netopia (\S+) v(\S+)$" ::DELIM::  "Netopia Router"
"^NetScaler ([^:]+): Build ([^,]+), Date: .*$" ::DELIM::  "Netscaler Appliance"
"^Business Policy Switch 2000.* SW:v([\d.]+) .*$" ::DELIM::  "Nortel Business Policy Switch 2000"
"^BayStack (\S+).*SW:[vV](\S+).*$" ::DELIM::  "Nortel BayStack switch"
"^Ethernet Switch (\S+).*SW:v([\d.]+).*$" ::DELIM::  "Nortel BayStack switch"
"^Bay Networks, Inc\. BayStack (\S+) Ethernet Switch Rev: (.+)$" ::DELIM::  "Nortel BayStack switch"
"^BayStack (\S+), version (\S+) \(.*\)$" ::DELIM::  "Nortel BayStack switch"
"^Accelar-(\S+) \(([^\)]+)\)$" ::DELIM::  "Nortel Accelar switch"
"^Alteon iSD NSNAS HW:4050 SW:(\S+)$" ::DELIM::  "Nortel Secure Network Access Switch 4050"
"^Nortel(?: Networks)?, CS 1000 Signaling Server, Software Release (\S+)$" ::DELIM::  "Nortel CS 1000"
"^Nortel, CS 1000 VGMC, Software Release (\S+)$" ::DELIM::  "Nortel CS 1000 Voice Gateway Media Card"
"^Nortel, CS 1000S/M Call Server, System (\S+), Release (\S+), Issue (\S+)$" ::DELIM::  "Nortel CS 1000 Call Server"
"^NORTEL, Succession 1000/M Call Server, System (\S+), Release (\S+), Issue (\S+)$" ::DELIM::  "NORTEL, Succession 1000/M Call Server"
"^Nortel(?: Networks)?, Meridian 1 Call Server, System (\S+), Release (\S+), Issue (\S+)$" ::DELIM::  "Nortel Networks Meridian 1 Call Server"
"^Nortel Application Switch (\S+)(?:\s+\S+|)$" ::DELIM::  "Nortel Application switch"
"^Ethernet Routing Switch (\S+)\s+(?:\(Stack Enabled\)\s+)?HW:.*FW:.*SW:(\S+).*\(c\) Nortel Networks$" ::DELIM::  "Nortel Ethernet switch"
"^Nortel SR ([^,\s]+).*Software Version = ([^,]+),.*$" ::DELIM::  "Nortel Secure Router"
"^Image: rel/([^/\s]+)/? Created on .*$" ::DELIM::  "Bay Networks Router"
"^Nortel (Layer2-3 GbE Switch Module).*$" ::DELIM::  "Nortel Switch Module"
"^Novell NetWare v3\.12.*8/12/93$" ::DELIM::  "Novell NetWare"
"^Novell NetWare 5\.00\.09  *September 21, 2000$" ::DELIM::  "Novell NetWare"
"^Novell NetWare 5\.00\.10  *July 10, 2002$" ::DELIM::  "Novell NetWare"
"^Novell NetWare 5\.00\.10  *December 9, 2003$" ::DELIM::  "Novell NetWare"
"^Novell NetWare 5\.00\.11  *January 19, 2005$" ::DELIM::  "Novell NetWare"
"^Novell NetWare 5\.60\.03  *March 27, 2003$" ::DELIM::  "Novell NetWare"
"^Novell NetWare 5\.60\.05  *May 27, 2004$" ::DELIM::  "Novell NetWare"
"^Novell NetWare 5\.70\.02  *June 11, 2004$" ::DELIM::  "Novell NetWare"
"^Novell NetWare 5\.70\.03  *January 20, 2005$" ::DELIM::  "Novell NetWare"
"^Novell NetWare 5\.70\.03  *May 23, 2005$" ::DELIM::  "Novell NetWare"
"^Novell NetWare 5\.70\.04  *August 15, 2005$" ::DELIM::  "Novell NetWare"
"^Novell NetWare 5\.70\.05  *December 16, 2005$" ::DELIM::  "Novell NetWare"
"^Novell NetWare 5\.70\.05  *April 11, 2006$" ::DELIM::  "Novell NetWare"
"^Novell NetWare 5\.70\.06  *October 26, 2006$" ::DELIM::  "Novell NetWare"
"^Novell NetWare 5\.70\.07  *September 18, 2007$" ::DELIM::  "Novell NetWare"
"^Novell NetWare ([\d.]+).*$" ::DELIM::  "Novell NetWare"
"^Novell UnixWare v(\S+)$" ::DELIM::  "Novell UnixWare"
"^Oce (NC-\d+h), Firmware Ver.(\d+.\d+)\s+\(\d{1,2}.\d{1,2}.\d{1,2}\),.*$" ::DELIM::  "Oce NC Series of Print Servers"
"^Oce (im\d+)$" ::DELIM::  "Oce IM series multifunction device"
"^Oce (cm\d+)$" ::DELIM::  "Oce CM series multifunction device"
"^Oce digital 3155 (R\S+)$" ::DELIM::  "Oce 3165 multifunction device"
"^Oce digital 3165 (R\S+)$" ::DELIM::  "Oce 3165 multifunction device"
"^Oce, 3165 ([^,]+), Controller \S+$" ::DELIM::  "Oce 3165 multifunction device"
"^Oce, DS60 ([^,]+),.*$" ::DELIM::  "Oce DS60 multifunction device"
"^Oce, TDS750 ([^,]+),.*$" ::DELIM::  "Oce TDS750 multifunction device"
"^Oce, (ColorWave\S+) ([^,]+),.*$" ::DELIM::  "Oce ColorWave multifunction device"
"^Oce, (VarioPrint \S+) ([^,]+),.*$" ::DELIM::  "Oce VarioPrint multifunction device"
"^Oce (VarioPrint \S+) (R\S+)$" ::DELIM::  "Oce VarioPrint multifunction device"
"^Oce (CS\S+).*$" ::DELIM::  "Oce CS Series"
"^Oce (\d+\S*).*$" ::DELIM::  "Oce Device"
"^Oce digital copier$" ::DELIM::  "Oce Copier"
"^NRG ((?:MP|SP) \S+|DSm\d+) (?:V|v)?(\S+).*$" ::DELIM::  "Ricoh NRG network multifunction device"
"^NRG (\S+) (\d+\.\S+).*$" ::DELIM::  "Ricoh NRG network multifunction device"
"^OKI (\S+(?: \S+)?(?: \S+)?) Rev\. \S+ .*Print\s*Server.*$" ::DELIM::  "OKI Print Server"
"^OKI (\S+(?: \S+)?(?: \S+)?) Rev\.(\S+) .*Print\s*Server.*$" ::DELIM::  "OKI Print Server"
"^Overland Neo Series$" ::DELIM::  "Overland NEO tape library"
"^Overland Agent Version (\S+)$" ::DELIM::  "Overland NEO tape library"
"^Palo Alto Networks (\S+) series firewall$" ::DELIM::  "Palo Alto firewall"
"^Palo Alto Networks Panorama server$" ::DELIM::  "Palo Alto Panorama"
"^(WJ-HD\d+) SWVer(\S+)$" ::DELIM::  "Panasonic digital disk recorder"
"^Panasonic ([A-Z][A-Z]-\S+)$" ::DELIM::  "Panasonic Printer"
"^PARADYNE T1 DSU/CSU; model: ([^;]+); S/W Release: ([^;]+); .*$" ::DELIM::  "Paradyne CSU/DSU"
"^PARADYNE (BitStorm \S+);.*S/W Release: ([^;]+);.*$" ::DELIM::  "Paradyne DSLAM"
"^PARADYNE (GranDSLAM \S+);.*S/W Release: ([^;]+);.*$" ::DELIM::  "Paradyne DSLAM"
"^PARADYNE SHDSL FrameSaver DSL; Model: ([^;]+); S/W Release: ([^;]+);.*$" ::DELIM::  "Paradyne Frame Relay"
"^Paradyne (ATM (?:ReachDSL|ADSL) Unit); Model: ([^;]+);.*S/W Release: ([^;]+);.*$" ::DELIM::  "Paradyne ATM DSL Unit"
"^Paradyne (?:Hot[wW]ire [^;]+); Model: ([^;]+);.*S/W Release: ([^;]+);.*$" ::DELIM::  "Paradyne HotWire"
"^pfSense\s(\S+)\s(\d+\.\d+(?:\.\d+)?)-RELEASE.*(FreeBSD)\s([\d\.]+-(?:STABLE|RELEASE)(?:-p\d+)?).*\s(\w+)$" ::DELIM::  "pfSense"
"^Rectifier Technologies Pacific (WebCSU \S+) V(\S+)$" ::DELIM::  "Rectifier Technologies Pacific WebCSU"
"^Rectifier SNMP Server$" ::DELIM::  "Rectifier Technologies Pacific WebCSU"
"^ucd-snmp-.*/Red Hat eCos$" ::DELIM::  "eCos Embedded OS"
"^Raritan Computer Inc\. IPReach$" ::DELIM::  "Raritan Computer Inc. IPReach"
"^Raritan Computer; (CommandCenter Secure Gateway); Version ([^;]+); (\S+) HW\s*$" ::DELIM::  "Redback networks AOS"
"^Raritan (Dominion PX) - Firmware Version (\S+)$" ::DELIM::  "Raritan Dominion PX"
"^Red[bB]ack Networks AOS Release (\S+) .* Copyright.*$" ::DELIM::  "Redback networks AOS"
"^Redback Networks SmartEdge OS Version SEOS-(.*?) Built by .*$" ::DELIM::  "Redback networks AOS"
"^RICOH Aficio ((?:[MS]P )?\S+) ([0-9\.a-zA-Z]+) .*$" ::DELIM::  "Ricoh Aficio multifunction device"
"^RICOH Aficio (\S+)$" ::DELIM::  "Generic Ricoh Aficio multifunction device"
"^RICOH Aficio (\S+ \S+)$" ::DELIM::  "Generic Ricoh Aficio multifunction device"
"^RICOH Aficio (\S+) /.*$" ::DELIM::  "Generic Ricoh Aficio multifunction device"
"^RICOH imagio (\S+ \S+|\S+) (\d+\S+) /.*$" ::DELIM::  "Generic Ricoh Imagio multifunction device"
"^RICOH IPS[Ii]O (\S+) (\S+) /.*$" ::DELIM::  "Generic Ricoh IPSIO multifunction device"
"^RICOH IPS[Ii]O (\S+ \S+) [Vv]?(\S+) /.*$" ::DELIM::  "Generic Ricoh IPSIO multifunction device"
"^RICOH IPS[Ii]O (\S+ \S+) Ver [Vv]?(\S+) /.*$" ::DELIM::  "Generic Ricoh IPSIO multifunction device"
"^RICOH Pro (\S+) (\S+) /.*$" ::DELIM::  "Generic Ricoh Pro multifunction device"
"^Gestetner (\S+) (\S+) / Gestetner Network Printer.*$" ::DELIM::  "Gestetner Network Printer"
"^(?:IBM )?InfoPrint(?: Color)? (\S+)(?: MFP)? Version (\S+)" ::DELIM::  "IBM Infoprint Printer"
"^(?:IBM )InfoPrint (\d+)\s*$" ::DELIM::  "IBM Infoprint Printer"
"^(?:IBM )?InfoPrint (?:\(v\d+\) )?(\d+\S+).*$" ::DELIM::  "IBM Infoprint Printer"
"^RouterOS (RB.*)$" ::DELIM::  "Miktorik RouterOS"
"^RouterOS\s*(?: x86)?\s*$" ::DELIM::  "Miktorik RouterOS"
"^SAVIN (\S+)(?: / .*)?$" ::DELIM::  "Savin Printer"
"^SAVIN ((?:\S+ )?\S+) (\d\S+) / .*$" ::DELIM::  "Savin Printer"
"^Samsung(?: Samsung)? ([^;\s]+)(?: \d\S+)?(?: Series)?(?: Series)?;?\s*(?:OS )?V?([^\;\s]+)\s?.*?;.*Engine.*$" ::DELIM::  "Samsung Printer"
"^Samsung (CLX-\S+)$" ::DELIM::  "Samsung Printer"
"^Samsung (CLP-705) Series; ; S/N.*$" ::DELIM::  "Samsung Printer"
"^SonicWALL (.*?)\s+\(SonicOS \S+ (\d[^\)]+)\)\s*$" ::DELIM::  "SonicWall"
"^SonicWALL (.*?)\s+\(([^\)]+)\)\s*$" ::DELIM::  "SonicWall"
"^SCO TCP/IP Runtime Release \S+$" ::DELIM::  "SCO"
"^SCO UnixWare (\S+)$" ::DELIM::  "SCO UnixWare"
"^SCO OpenServer Release (\S+)$" ::DELIM::  "SCO OpenServer"
"^ShoreGear (\S+)$" ::DELIM::  "Shoretel ShoreGear VOIP Switch"
"^.* IRIX (?:version )?(\d+\S+).*$" ::DELIM::  "SGI IRIX"
"^.* IRIX64 (?:version )?(\d+\S+).*$" ::DELIM::  "SGI IRIX"
"^SHARP (AR-\S+)$" ::DELIM::  "Sharp AR Series multifunction device"
"^SHARP (MX-\S+)$" ::DELIM::  "Sharp MX Series multifunction device"
"^SNMP agent for HiPath 3000.*V(\S+)$" ::DELIM::  "Siemens HiPath 3000 VOIP system"
"^SCALANCE (W\d\d\d-\S\S\S)$" ::DELIM::  "Siemens Scalance Industrial Wireless Access Point"
"^HiPath Wireless Access Controller - ([^,]+)\s*, System Version ((?:V\d+ )?\S+)$" ::DELIM::  "Siemens HiPath Wireless Access Point"
"^HiPath (optiPoint \S+ \S+) HFA$" ::DELIM::  "Siemens Scalance Industrial Wireless Access Point"
"^optiPoint (\S+ \S+)$" ::DELIM::  "Siemens VoIP Phone"
"^Siemens (\S+)\s+(.*?Router) \(([^\)]+)\) v?(\S+)\s*.*$" ::DELIM::  "Siemens Router"
"^Siemens (\S+)\s+(.*?)\s+\(([^\)]+)\) Router .*?v(\d+\S+)\s+.*$" ::DELIM::  "Siemens Router"
"^Siemens, SIMATIC HMI, ([^,]+),.*FW:\s*V([^,]+).*$" ::DELIM::  "Siemens HMI"
"^Siemens, SIMATIC HMI, ([^,]+),.*SW:\s*V\s*(\d+ \d+ \d+).*$" ::DELIM::  "Siemens HMI"
"^Siemens, SIMATIC NET, ([^,]+),.*FW:\s*(?:Version )?V?([^,]+).*$" ::DELIM::  "Siemens NET"
"^Siemens, SIMATIC NET (\S+) FW V (\S+)$" ::DELIM::  "Siemens NET"
"^Siemens, SIMATIC S7, ([^,]+), .*?FW: (?:Version )?V?\.?([^,]+).*$" ::DELIM::  "Siemens S7"
"^Siemens, SIMATIC S7, ([^,]+), .*?, V\.([^,]+).*$" ::DELIM::  "Siemens S7"
"^Siemens, SIMATIC, (\S+)$" ::DELIM::  "Siemens S7"
"^Siemens, SINUMERIK, solution line ([^,]+),.*?FW:V([^,]+).*$" ::DELIM::  "Siemens Sinumerik Solution Line"
